Pair_ID,Origin_ID,Destination_ID,Dist_along_grid_meters,Destination_Rank
1e0029000747373334363431 3/4/19 18:52 - 3a002e000a47373334363431 3/1/19 13:49,1e0029000747373334363431 3/4/19 18:52 ,3a002e000a47373334363431 3/1/19 13:49,537.1812214,4
1e0029000747373334363431 3/4/19 18:52 - 30003e000e47373334363431 3/1/19 20:40,1e0029000747373334363431 3/4/19 18:52 ,30003e000e47373334363431 3/1/19 20:40,670.2249186,5
1e0029000747373334363431 3/4/19 18:52 - 2c0022000c47373334363431 3/1/19 20:39,1e0029000747373334363431 3/4/19 18:52 ,2c0022000c47373334363431 3/1/19 20:39,1194.853708,6
1e0029000747373334363431 3/4/19 18:52 - 2d001b000147373334363431 3/8/19 15:51,1e0029000747373334363431 3/4/19 18:52 ,2d001b000147373334363431 3/8/19 15:51,1208.557731,7
1e0029000747373334363431 3/4/19 18:52 - 3e0029000d50483553343720 3/1/19 10:59,1e0029000747373334363431 3/4/19 18:52 ,3e0029000d50483553343720 3/1/19 10:59,1214.115206,8
1e0029000747373334363431 3/4/19 18:52 - 2.20027E+23 3/1/19 11:00,1e0029000747373334363431 3/4/19 18:52 ,2.20027E+23 3/1/19 11:00,1271.935445,9
1e0029000747373334363431 3/4/19 18:52 - 2.00025E+23 3/9/19 4:18,1e0029000747373334363431 3/4/19 18:52 ,2.00025E+23 3/9/19 4:18,1788.009355,10
1e0029000747373334363431 3/4/19 18:52 - 380054000d50483553343720 3/4/19 19:00,1e0029000747373334363431 3/4/19 18:52 ,380054000d50483553343720 3/4/19 19:00,1818.947199,11
1e0029000747373334363431 3/4/19 18:52 - 40003e000347373334363431 3/4/19 18:58,1e0029000747373334363431 3/4/19 18:52 ,40003e000347373334363431 3/4/19 18:58,1855.711703,12
1e0029000747373334363431 3/4/19 18:52 - 3.00046E+23 3/7/19 23:19,1e0029000747373334363431 3/4/19 18:52 ,3.00046E+23 3/7/19 23:19,1860.476861,13
1e0029000747373334363431 3/4/19 18:52 - 2d001a000147373334363431 3/8/19 15:49,1e0029000747373334363431 3/4/19 18:52 ,2d001a000147373334363431 3/8/19 15:49,1976.856488,14
1e0029000747373334363431 3/4/19 18:52 - 4.40027E+23 2/28/19 18:52,1e0029000747373334363431 3/4/19 18:52 ,4.40027E+23 2/28/19 18:52,2014.878718,15
1e0029000747373334363431 3/4/19 18:52 - 42002f000d47373334363431 2/28/19 20:21,1e0029000747373334363431 3/4/19 18:52 ,42002f000d47373334363431 2/28/19 20:21,2129.848717,16
1e0029000747373334363431 3/4/19 18:52 - 3.50039E+23 3/4/19 16:39,1e0029000747373334363431 3/4/19 18:52 ,3.50039E+23 3/4/19 16:39,2148.066503,17
1e0029000747373334363431 3/4/19 18:52 - 490050000d50483553343720 2/28/19 20:24,1e0029000747373334363431 3/4/19 18:52 ,490050000d50483553343720 2/28/19 20:24,2166.275605,18
1e0029000747373334363431 3/4/19 18:52 - 380039000a47373334363431 2/28/19 18:51,1e0029000747373334363431 3/4/19 18:52 ,380039000a47373334363431 2/28/19 18:51,2237.025636,19
1e0029000747373334363431 3/4/19 18:52 - 28001d000f47373334363431 3/4/19 18:10,1e0029000747373334363431 3/4/19 18:52 ,28001d000f47373334363431 3/4/19 18:10,2401.851164,20
1e0029000747373334363431 3/4/19 18:52 - 2d002d000a47373334363431 3/4/19 18:29,1e0029000747373334363431 3/4/19 18:52 ,2d002d000a47373334363431 3/4/19 18:29,2438.37581,21
1e0029000747373334363431 3/4/19 18:52 - 560055000d50483553343720 3/4/19 17:50,1e0029000747373334363431 3/4/19 18:52 ,560055000d50483553343720 3/4/19 17:50,2806.159811,22
1e0029000747373334363431 3/4/19 18:52 - 3e0021000247373334363431 3/4/19 17:48,1e0029000747373334363431 3/4/19 18:52 ,3e0021000247373334363431 3/4/19 17:48,2850.358437,23
1e0029000747373334363431 3/4/19 18:52 - 3f0025000d47373334363431 4/19/19 9:40,1e0029000747373334363431 3/4/19 18:52 ,3f0025000d47373334363431 4/19/19 9:40,2884.826304,24
1e0029000747373334363431 3/4/19 18:52 - 3f0025000d47373334363431 3/4/19 20:04,1e0029000747373334363431 3/4/19 18:52 ,3f0025000d47373334363431 3/4/19 20:04,2922.704511,25
1e0029000747373334363431 3/4/19 18:52 - 3c001b000d47373334363431 3/4/19 20:01,1e0029000747373334363431 3/4/19 18:52 ,3c001b000d47373334363431 3/4/19 20:01,3006.898852,26
1e0029000747373334363431 3/4/19 18:52 - 280046000f47373334363431 3/8/19 20:20,1e0029000747373334363431 3/4/19 18:52 ,280046000f47373334363431 3/8/19 20:20,3012.605351,27
1e0029000747373334363431 3/4/19 18:52 - 40003c000647373334363431 3/4/19 17:53,1e0029000747373334363431 3/4/19 18:52 ,40003c000647373334363431 3/4/19 17:53,3016.486109,28
1e0029000747373334363431 3/4/19 18:52 - 2b0049000d50483553343720 3/4/19 18:14,1e0029000747373334363431 3/4/19 18:52 ,2b0049000d50483553343720 3/4/19 18:14,3072.377487,29
1e0029000747373334363431 3/4/19 18:52 - 24001e000e47373334363431 3/4/19 17:25,1e0029000747373334363431 3/4/19 18:52 ,24001e000e47373334363431 3/4/19 17:25,3094.050232,30
1e0029000747373334363431 3/4/19 18:52 - 21002b000247373334363431 2/28/19 16:38,1e0029000747373334363431 3/4/19 18:52 ,21002b000247373334363431 2/28/19 16:38,3099.854905,31
1e0029000747373334363431 3/4/19 18:52 - 430025000e47373432363837 2/28/19 16:40,1e0029000747373334363431 3/4/19 18:52 ,430025000e47373432363837 2/28/19 16:40,3146.905795,32
1e0029000747373334363431 3/4/19 18:52 - 2a0023000147373334363431 3/4/19 18:40,1e0029000747373334363431 3/4/19 18:52 ,2a0023000147373334363431 3/4/19 18:40,3236.71367,33
1e0029000747373334363431 3/4/19 18:52 - 420035000d47373334363431 3/4/19 18:15,1e0029000747373334363431 3/4/19 18:52 ,420035000d47373334363431 3/4/19 18:15,3299.689757,34
1e0029000747373334363431 3/4/19 18:52 - 3e0040000447373334363431 3/4/19 18:15,1e0029000747373334363431 3/4/19 18:52 ,3e0040000447373334363431 3/4/19 18:15,3306.12795,35
1e0029000747373334363431 3/4/19 18:52 - 2.70025E+23 3/4/19 19:28,1e0029000747373334363431 3/4/19 18:52 ,2.70025E+23 3/4/19 19:28,3319.637762,36
1e0029000747373334363431 3/4/19 18:52 - 210031000b47373334363431 3/4/19 18:52,1e0029000747373334363431 3/4/19 18:52 ,210031000b47373334363431 3/4/19 18:52,3358.387479,37
1e0029000747373334363431 3/4/19 18:52 - 300039000c47373334363431 3/4/19 19:22,1e0029000747373334363431 3/4/19 18:52 ,300039000c47373334363431 3/4/19 19:22,3371.850182,38
1e0029000747373334363431 3/4/19 18:52 - 310032000e47373334363431 3/8/19 22:06,1e0029000747373334363431 3/4/19 18:52 ,310032000e47373334363431 3/8/19 22:06,3470.148947,39
1e0029000747373334363431 3/4/19 18:52 - 2.10026E+23 3/4/19 17:56,1e0029000747373334363431 3/4/19 18:52 ,2.10026E+23 3/4/19 17:56,3481.676293,40
1e0029000747373334363431 3/4/19 18:52 - 2a0029000f47373334363431 2/28/19 12:14,1e0029000747373334363431 3/4/19 18:52 ,2a0029000f47373334363431 2/28/19 12:14,3487.755101,41
1e0029000747373334363431 3/4/19 18:52 - 26001c000f47373334363431 2/28/19 12:14,1e0029000747373334363431 3/4/19 18:52 ,26001c000f47373334363431 2/28/19 12:14,3610.730838,42
1e0029000747373334363431 3/4/19 18:52 - 3.20031E+23 3/11/19 22:11,1e0029000747373334363431 3/4/19 18:52 ,3.20031E+23 3/11/19 22:11,3979.870707,43
1e0029000747373334363431 3/4/19 18:52 - 2c0027000c47373334363431 3/11/19 17:29,1e0029000747373334363431 3/4/19 18:52 ,2c0027000c47373334363431 3/11/19 17:29,3985.366583,44
1e0029000747373334363431 3/4/19 18:52 - 2b003f000d50483553343720 5/10/19 6:38,1e0029000747373334363431 3/4/19 18:52 ,2b003f000d50483553343720 5/10/19 6:38,3995.996846,45
1e0029000747373334363431 3/4/19 18:52 - 2b003f000d50483553343720 3/1/19 19:17,1e0029000747373334363431 3/4/19 18:52 ,2b003f000d50483553343720 3/1/19 19:17,4001.557317,46
1e0029000747373334363431 3/4/19 18:52 - 380025000a47373334363431 3/1/19 19:36,1e0029000747373334363431 3/4/19 18:52 ,380025000a47373334363431 3/1/19 19:36,4047.261828,47
1e0029000747373334363431 3/4/19 18:52 - 1c0020000347373334363431 3/11/19 17:29,1e0029000747373334363431 3/4/19 18:52 ,1c0020000347373334363431 3/11/19 17:29,4118.203455,48
1e0029000747373334363431 3/4/19 18:52 - 4.0003E+23 2/28/19 23:16,1e0029000747373334363431 3/4/19 18:52 ,4.0003E+23 2/28/19 23:16,4164.963713,49
1e0029000747373334363431 3/4/19 18:52 - 3f0022000247373334363431 2/28/19 17:57,1e0029000747373334363431 3/4/19 18:52 ,3f0022000247373334363431 2/28/19 17:57,4186.480847,50
1e0029000747373334363431 3/4/19 18:52 - 260018000f47373334363431 2/28/19 22:19,1e0029000747373334363431 3/4/19 18:52 ,260018000f47373334363431 2/28/19 22:19,4212.384516,51
1e0029000747373334363431 3/4/19 18:52 - 370058000d50483553343720 3/8/19 15:59,1e0029000747373334363431 3/4/19 18:52 ,370058000d50483553343720 3/8/19 15:59,4250.873538,52
1e0029000747373334363431 3/4/19 18:52 - 2e001f000f47373334363431 2/28/19 20:23,1e0029000747373334363431 3/4/19 18:52 ,2e001f000f47373334363431 2/28/19 20:23,4578.714143,53
1e0029000747373334363431 3/4/19 18:52 - 1d0023000347373334363431 3/1/19 20:10,1e0029000747373334363431 3/4/19 18:52 ,1d0023000347373334363431 3/1/19 20:10,4678.065134,54
1e0029000747373334363431 3/4/19 18:52 - 41003d000d47373334363431 3/1/19 19:17,1e0029000747373334363431 3/4/19 18:52 ,41003d000d47373334363431 3/1/19 19:17,4678.699401,55
1e0029000747373334363431 3/4/19 18:52 - 4.40029E+23 2/28/19 22:03,1e0029000747373334363431 3/4/19 18:52 ,4.40029E+23 2/28/19 22:03,4684.215447,56
1e0029000747373334363431 3/4/19 18:52 - 19002a000147373334363431 3/1/19 19:53,1e0029000747373334363431 3/4/19 18:52 ,19002a000147373334363431 3/1/19 19:53,4727.310733,57
1e0029000747373334363431 3/4/19 18:52 - 2d001d000147373334363431 2/28/19 20:14,1e0029000747373334363431 3/4/19 18:52 ,2d001d000147373334363431 2/28/19 20:14,4741.161948,58
1e0029000747373334363431 3/4/19 18:52 - 35002d000247373334363431 3/1/19 6:43,1e0029000747373334363431 3/4/19 18:52 ,35002d000247373334363431 3/1/19 6:43,4907.339301,59
1e0029000747373334363431 3/4/19 18:52 - 3d0050000d50483553343720 2/28/19 21:26,1e0029000747373334363431 3/4/19 18:52 ,3d0050000d50483553343720 2/28/19 21:26,5034.832977,60
1e0029000747373334363431 3/4/19 18:52 - 2f0043000c47373334363431 3/8/19 20:41,1e0029000747373334363431 3/4/19 18:52 ,2f0043000c47373334363431 3/8/19 20:41,5087.194924,61
1e0029000747373334363431 3/4/19 18:52 - 210032000b47373334363431 3/1/19 6:45,1e0029000747373334363431 3/4/19 18:52 ,210032000b47373334363431 3/1/19 6:45,5092.578989,62
1e0029000747373334363431 3/4/19 18:52 - 3f001e000d47373334363431 3/4/19 17:33,1e0029000747373334363431 3/4/19 18:52 ,3f001e000d47373334363431 3/4/19 17:33,5102.550189,63
1e0029000747373334363431 3/4/19 18:52 - 3c0042000647373334363431 3/1/19 22:47,1e0029000747373334363431 3/4/19 18:52 ,3c0042000647373334363431 3/1/19 22:47,5111.177488,64
1e0029000747373334363431 3/4/19 18:52 - 5.50025E+23 3/4/19 6:56,1e0029000747373334363431 3/4/19 18:52 ,5.50025E+23 3/4/19 6:56,5119.537718,65
1e0029000747373334363431 3/4/19 18:52 - 25004b000d50483553343720 3/1/19 6:39,1e0029000747373334363431 3/4/19 18:52 ,25004b000d50483553343720 3/1/19 6:39,5178.51521,66
1e0029000747373334363431 3/4/19 18:52 - 2.00026E+23 3/4/19 17:36,1e0029000747373334363431 3/4/19 18:52 ,2.00026E+23 3/4/19 17:36,5204.798677,67
1e0029000747373334363431 3/4/19 18:52 - 2e001c000f47373334363431 3/4/19 19:12,1e0029000747373334363431 3/4/19 18:52 ,2e001c000f47373334363431 3/4/19 19:12,5300.621319,68
1e0029000747373334363431 3/4/19 18:52 - 1e0028000d50483553343720 2/28/19 21:25,1e0029000747373334363431 3/4/19 18:52 ,1e0028000d50483553343720 2/28/19 21:25,5479.86128,69
1e0029000747373334363431 3/4/19 18:52 - 1a0032000147373334363431 2/28/19 21:24,1e0029000747373334363431 3/4/19 18:52 ,1a0032000147373334363431 2/28/19 21:24,5549.304437,70
1e0029000747373334363431 3/4/19 18:52 - 3d0027000d47373334363431 2/28/19 21:57,1e0029000747373334363431 3/4/19 18:52 ,3d0027000d47373334363431 2/28/19 21:57,5622.455902,71
1e0029000747373334363431 3/4/19 18:52 - 33001d000247373334363431 3/1/19 8:06,1e0029000747373334363431 3/4/19 18:52 ,33001d000247373334363431 3/1/19 8:06,5696.104062,72
1e0029000747373334363431 3/4/19 18:52 - 1e0027001050483553343720 3/1/19 8:07,1e0029000747373334363431 3/4/19 18:52 ,1e0027001050483553343720 3/1/19 8:07,5927.951265,73
1e0029000747373334363431 3/4/19 18:52 - 370029000d50483553343720 3/1/19 22:34,1e0029000747373334363431 3/4/19 18:52 ,370029000d50483553343720 3/1/19 22:34,6377.792063,74
1e0029000747373334363431 3/4/19 18:52 - 3.50028E+23 3/4/19 6:56,1e0029000747373334363431 3/4/19 18:52 ,3.50028E+23 3/4/19 6:56,6377.843497,75
1e0029000747373334363431 3/4/19 18:52 - 26001e000f47373334363431 3/1/19 22:10,1e0029000747373334363431 3/4/19 18:52 ,26001e000f47373334363431 3/1/19 22:10,6415.773983,76
210031000b47373334363431 3/4/19 18:52 - 210031000b47373334363431 3/4/19 18:52,210031000b47373334363431 3/4/19 18:52 ,210031000b47373334363431 3/4/19 18:52,0,1
210031000b47373334363431 3/4/19 18:52 - 3e0040000447373334363431 3/4/19 18:15,210031000b47373334363431 3/4/19 18:52 ,3e0040000447373334363431 3/4/19 18:15,52.25952903,2
210031000b47373334363431 3/4/19 18:52 - 420035000d47373334363431 3/4/19 18:15,210031000b47373334363431 3/4/19 18:52 ,420035000d47373334363431 3/4/19 18:15,58.69772141,3
210031000b47373334363431 3/4/19 18:52 - 2a0023000147373334363431 3/4/19 18:40,210031000b47373334363431 3/4/19 18:52 ,2a0023000147373334363431 3/4/19 18:40,691.726712,4
210031000b47373334363431 3/4/19 18:52 - 2b0049000d50483553343720 3/4/19 18:14,210031000b47373334363431 3/4/19 18:52 ,2b0049000d50483553343720 3/4/19 18:14,856.0628948,5
210031000b47373334363431 3/4/19 18:52 - 24001e000e47373334363431 3/4/19 17:25,210031000b47373334363431 3/4/19 18:52 ,24001e000e47373334363431 3/4/19 17:25,936.1919294,6
210031000b47373334363431 3/4/19 18:52 - 28001d000f47373334363431 3/4/19 18:10,210031000b47373334363431 3/4/19 18:52 ,28001d000f47373334363431 3/4/19 18:10,956.5363143,7
210031000b47373334363431 3/4/19 18:52 - 2d002d000a47373334363431 3/4/19 18:29,210031000b47373334363431 3/4/19 18:52 ,2d002d000a47373334363431 3/4/19 18:29,1023.063104,8
210031000b47373334363431 3/4/19 18:52 - 3.50039E+23 3/4/19 16:39,210031000b47373334363431 3/4/19 18:52 ,3.50039E+23 3/4/19 16:39,1261.579311,9
210031000b47373334363431 3/4/19 18:52 - 3e0021000247373334363431 3/4/19 17:48,210031000b47373334363431 3/4/19 18:52 ,3e0021000247373334363431 3/4/19 17:48,1412.910119,10
210031000b47373334363431 3/4/19 18:52 - 3f0025000d47373334363431 4/19/19 9:40,210031000b47373334363431 3/4/19 18:52 ,3f0025000d47373334363431 4/19/19 9:40,1447.377986,11
210031000b47373334363431 3/4/19 18:52 - 3f0025000d47373334363431 3/4/19 20:04,210031000b47373334363431 3/4/19 18:52 ,3f0025000d47373334363431 3/4/19 20:04,1485.256193,12
210031000b47373334363431 3/4/19 18:52 - 4.40027E+23 2/28/19 18:52,210031000b47373334363431 3/4/19 18:52 ,4.40027E+23 2/28/19 18:52,1600.981951,13
210031000b47373334363431 3/4/19 18:52 - 430025000e47373432363837 2/28/19 16:40,210031000b47373334363431 3/4/19 18:52 ,430025000e47373432363837 2/28/19 16:40,1624.58119,14
210031000b47373334363431 3/4/19 18:52 - 2d001a000147373334363431 3/8/19 15:49,210031000b47373334363431 3/4/19 18:52 ,2d001a000147373334363431 3/8/19 15:49,1625.555626,15
210031000b47373334363431 3/4/19 18:52 - 280046000f47373334363431 3/8/19 20:20,210031000b47373334363431 3/4/19 18:52 ,280046000f47373334363431 3/8/19 20:20,1648.032966,16
210031000b47373334363431 3/4/19 18:52 - 21002b000247373334363431 2/28/19 16:38,210031000b47373334363431 3/4/19 18:52 ,21002b000247373334363431 2/28/19 16:38,1671.63208,17
210031000b47373334363431 3/4/19 18:52 - 490050000d50483553343720 2/28/19 20:24,210031000b47373334363431 3/4/19 18:52 ,490050000d50483553343720 2/28/19 20:24,1719.068392,18
210031000b47373334363431 3/4/19 18:52 - 2.00025E+23 3/9/19 4:18,210031000b47373334363431 3/4/19 18:52 ,2.00025E+23 3/9/19 4:18,1831.904684,19
210031000b47373334363431 3/4/19 18:52 - 560055000d50483553343720 3/4/19 17:50,210031000b47373334363431 3/4/19 18:52 ,560055000d50483553343720 3/4/19 17:50,2059.780989,20
210031000b47373334363431 3/4/19 18:52 - 42002f000d47373334363431 2/28/19 20:21,210031000b47373334363431 3/4/19 18:52 ,42002f000d47373334363431 2/28/19 20:21,2082.8394,21
210031000b47373334363431 3/4/19 18:52 - 26001c000f47373334363431 2/28/19 12:14,210031000b47373334363431 3/4/19 18:52 ,26001c000f47373334363431 2/28/19 12:14,2162.349713,22
210031000b47373334363431 3/4/19 18:52 - 380039000a47373334363431 2/28/19 18:51,210031000b47373334363431 3/4/19 18:52 ,380039000a47373334363431 2/28/19 18:51,2190.016318,23
210031000b47373334363431 3/4/19 18:52 - 3c001b000d47373334363431 3/4/19 20:01,210031000b47373334363431 3/4/19 18:52 ,3c001b000d47373334363431 3/4/19 20:01,2260.52003,24
210031000b47373334363431 3/4/19 18:52 - 40003c000647373334363431 3/4/19 17:53,210031000b47373334363431 3/4/19 18:52 ,40003c000647373334363431 3/4/19 17:53,2270.107287,25
210031000b47373334363431 3/4/19 18:52 - 2a0029000f47373334363431 2/28/19 12:14,210031000b47373334363431 3/4/19 18:52 ,2a0029000f47373334363431 2/28/19 12:14,2285.32545,26
210031000b47373334363431 3/4/19 18:52 - 310032000e47373334363431 3/8/19 22:06,210031000b47373334363431 3/4/19 18:52 ,310032000e47373334363431 3/8/19 22:06,2302.931604,27
210031000b47373334363431 3/4/19 18:52 - 300039000c47373334363431 3/4/19 19:22,210031000b47373334363431 3/4/19 18:52 ,300039000c47373334363431 3/4/19 19:22,2687.788828,28
210031000b47373334363431 3/4/19 18:52 - 2.10026E+23 3/4/19 17:56,210031000b47373334363431 3/4/19 18:52 ,2.10026E+23 3/4/19 17:56,2735.29747,29
210031000b47373334363431 3/4/19 18:52 - 2.70025E+23 3/4/19 19:28,210031000b47373334363431 3/4/19 18:52 ,2.70025E+23 3/4/19 19:28,2741.492429,30
210031000b47373334363431 3/4/19 18:52 - 3.20031E+23 3/11/19 22:11,210031000b47373334363431 3/4/19 18:52 ,3.20031E+23 3/11/19 22:11,3110.271056,31
210031000b47373334363431 3/4/19 18:52 - 2.20027E+23 3/1/19 11:00,210031000b47373334363431 3/4/19 18:52 ,2.20027E+23 3/1/19 11:00,3211.116534,32
210031000b47373334363431 3/4/19 18:52 - 3e0029000d50483553343720 3/1/19 10:59,210031000b47373334363431 3/4/19 18:52 ,3e0029000d50483553343720 3/1/19 10:59,3225.420072,33
210031000b47373334363431 3/4/19 18:52 - 2d001b000147373334363431 3/8/19 15:51,210031000b47373334363431 3/4/19 18:52 ,2d001b000147373334363431 3/8/19 15:51,3230.977547,34
210031000b47373334363431 3/4/19 18:52 - 2c0027000c47373334363431 3/11/19 17:29,210031000b47373334363431 3/4/19 18:52 ,2c0027000c47373334363431 3/11/19 17:29,3238.987761,35
210031000b47373334363431 3/4/19 18:52 - 2c0022000c47373334363431 3/1/19 20:39,210031000b47373334363431 3/4/19 18:52 ,2c0022000c47373334363431 3/1/19 20:39,3244.68157,36
210031000b47373334363431 3/4/19 18:52 - 1c0020000347373334363431 3/11/19 17:29,210031000b47373334363431 3/4/19 18:52 ,1c0020000347373334363431 3/11/19 17:29,3252.211506,37
210031000b47373334363431 3/4/19 18:52 - 1e0029000747373334363431 3/4/19 18:52,210031000b47373334363431 3/4/19 18:52 ,1e0029000747373334363431 3/4/19 18:52,3358.387479,38
210031000b47373334363431 3/4/19 18:52 - 23005a000d50483553343720 3/4/19 19:44,210031000b47373334363431 3/4/19 18:52 ,23005a000d50483553343720 3/4/19 19:44,3360.374419,39
210031000b47373334363431 3/4/19 18:52 - 36001c001547373333353132 3/4/19 19:38,210031000b47373334363431 3/4/19 18:52 ,36001c001547373333353132 3/4/19 19:38,3403.494563,40
210031000b47373334363431 3/4/19 18:52 - 2b003f000d50483553343720 5/10/19 6:38,210031000b47373334363431 3/4/19 18:52 ,2b003f000d50483553343720 5/10/19 6:38,3743.027215,41
210031000b47373334363431 3/4/19 18:52 - 2b003f000d50483553343720 3/1/19 19:17,210031000b47373334363431 3/4/19 18:52 ,2b003f000d50483553343720 3/1/19 19:17,3748.587686,42
210031000b47373334363431 3/4/19 18:52 - 380025000a47373334363431 3/1/19 19:36,210031000b47373334363431 3/4/19 18:52 ,380025000a47373334363431 3/1/19 19:36,3794.292197,43
210031000b47373334363431 3/4/19 18:52 - 3a002e000a47373334363431 3/1/19 13:49,210031000b47373334363431 3/4/19 18:52 ,3a002e000a47373334363431 3/1/19 13:49,3895.5687,44
210031000b47373334363431 3/4/19 18:52 - 380054000d50483553343720 3/4/19 19:00,210031000b47373334363431 3/4/19 18:52 ,380054000d50483553343720 3/4/19 19:00,3924.396221,45
210031000b47373334363431 3/4/19 18:52 - 40003e000347373334363431 3/4/19 18:58,210031000b47373334363431 3/4/19 18:52 ,40003e000347373334363431 3/4/19 18:58,3961.160726,46
210031000b47373334363431 3/4/19 18:52 - 3.00046E+23 3/7/19 23:19,210031000b47373334363431 3/4/19 18:52 ,3.00046E+23 3/7/19 23:19,3965.925884,47
210031000b47373334363431 3/4/19 18:52 - 1d0023000347373334363431 3/1/19 20:10,210031000b47373334363431 3/4/19 18:52 ,1d0023000347373334363431 3/1/19 20:10,3996.98355,48
210031000b47373334363431 3/4/19 18:52 - 41003d000d47373334363431 3/1/19 19:17,210031000b47373334363431 3/4/19 18:52 ,41003d000d47373334363431 3/1/19 19:17,3997.617817,49
210031000b47373334363431 3/4/19 18:52 - 370058000d50483553343720 3/8/19 15:59,210031000b47373334363431 3/4/19 18:52 ,370058000d50483553343720 3/8/19 15:59,3997.903908,50
210031000b47373334363431 3/4/19 18:52 - 30003e000e47373334363431 3/1/19 20:40,210031000b47373334363431 3/4/19 18:52 ,30003e000e47373334363431 3/1/19 20:40,4028.612397,51
210031000b47373334363431 3/4/19 18:52 - 19002a000147373334363431 3/1/19 19:53,210031000b47373334363431 3/4/19 18:52 ,19002a000147373334363431 3/1/19 19:53,4046.229148,52
210031000b47373334363431 3/4/19 18:52 - 2f0043000c47373334363431 3/8/19 20:41,210031000b47373334363431 3/4/19 18:52 ,2f0043000c47373334363431 3/8/19 20:41,4340.816102,53
